"","data.cli_se","data.cli_se_unw","data.country","data.gid_0","data.gid_1","data.iso_code","data.percent_cli","data.percent_cli_unw","data.region","data.sample_size","data.survey_date","status"
"1451",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",289,"20200726","success"
"1452",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",243,"20200727","success"
"1453",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",254,"20200728","success"
"1454",0.005365,0.004338,"Spain","ESP","ESP.14_1","ESP",0.003864,0.004348,"Islas Canarias",230,"20200729","success"
"1455",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",234,"20200730","success"
"1456",0.005233,0.005249,"Spain","ESP","ESP.14_1","ESP",0.002708,0.005263,"Islas Canarias",190,"20200731","success"
"1457",0.004165,0.005012,"Spain","ESP","ESP.14_1","ESP",0.002121,0.005025,"Islas Canarias",199,"20200801","success"
"1458",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",209,"20200802","success"
"1459",0.008005,0.004987,"Spain","ESP","ESP.14_1","ESP",0.006596,0.005,"Islas Canarias",200,"20200803","success"
"1460",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",188,"20200804","success"
"1461",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",214,"20200805","success"
"1462",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",184,"20200806","success"
"1463",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",185,"20200807","success"
"1464",0.010467,0.008595,"Spain","ESP","ESP.14_1","ESP",0.014881,0.015,"Islas Canarias",200,"20200808","success"
"1465",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",226,"20200809","success"
"1466",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",240,"20200810","success"
"1467",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",206,"20200811","success"
"1468",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",243,"20200812","success"
"1469",0.002549,0.003914,"Spain","ESP","ESP.14_1","ESP",0.00092,0.003922,"Islas Canarias",255,"20200813","success"
"1470",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",249,"20200814","success"
"1471",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",253,"20200815","success"
"1472",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",273,"20200816","success"
"1473",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",241,"20200817","success"
"1474",0.010213,0.006942,"Spain","ESP","ESP.14_1","ESP",0.015744,0.012097,"Islas Canarias",248,"20200818","success"
"1475",0.004706,0.003766,"Spain","ESP","ESP.14_1","ESP",0.003802,0.003774,"Islas Canarias",265,"20200819","success"
"1476",0.004961,0.006122,"Spain","ESP","ESP.14_1","ESP",0.003643,0.008696,"Islas Canarias",230,"20200820","success"
"1477",0.00414,0.003643,"Spain","ESP","ESP.14_1","ESP",0.002942,0.00365,"Islas Canarias",274,"20200821","success"
"1478",0.004581,0.003976,"Spain","ESP","ESP.14_1","ESP",0.004039,0.003984,"Islas Canarias",251,"20200822","success"
"1479",0.005987,0.003738,"Spain","ESP","ESP.14_1","ESP",0.005703,0.003745,"Islas Canarias",267,"20200823","success"
"1480",0.005574,0.003552,"Spain","ESP","ESP.14_1","ESP",0.002976,0.003559,"Islas Canarias",281,"20200824","success"
"1481",0.003709,0.003781,"Spain","ESP","ESP.14_1","ESP",0.0017,0.003788,"Islas Canarias",264,"20200825","success"
"1482",0.008609,0.006024,"Spain","ESP","ESP.14_1","ESP",0.009117,0.01049,"Islas Canarias",286,"20200826","success"
"1483",0.00752,0.005612,"Spain","ESP","ESP.14_1","ESP",0.008499,0.007968,"Islas Canarias",251,"20200827","success"
"1484",0.00759,0.006671,"Spain","ESP","ESP.14_1","ESP",0.007585,0.009479,"Islas Canarias",211,"20200828","success"
"1485",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",277,"20200829","success"
"1486",0.004693,0.003899,"Spain","ESP","ESP.14_1","ESP",0.00346,0.003906,"Islas Canarias",256,"20200830","success"
"1487",0.01065,0.00889,"Spain","ESP","ESP.14_1","ESP",0.019036,0.02008,"Islas Canarias",249,"20200831","success"
"1488",0.003536,0.003839,"Spain","ESP","ESP.14_1","ESP",0.002035,0.003846,"Islas Canarias",260,"20200901","success"
"1489",0.010059,0.007113,"Spain","ESP","ESP.14_1","ESP",0.016055,0.012397,"Islas Canarias",242,"20200902","success"
"1490",0.006046,0.005967,"Spain","ESP","ESP.14_1","ESP",0.00532,0.008475,"Islas Canarias",236,"20200903","success"
"1491",0.008848,0.004866,"Spain","ESP","ESP.14_1","ESP",0.01053,0.004878,"Islas Canarias",205,"20200904","success"
"1492",0.003314,0.004396,"Spain","ESP","ESP.14_1","ESP",0.001646,0.004405,"Islas Canarias",227,"20200905","success"
"1493",0.004054,0.004454,"Spain","ESP","ESP.14_1","ESP",0.002397,0.004464,"Islas Canarias",224,"20200906","success"
"1494",0.008252,0.007514,"Spain","ESP","ESP.14_1","ESP",0.009671,0.0131,"Islas Canarias",229,"20200907","success"
"1495",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",241,"20200908","success"
"1496",0.005245,0.004987,"Spain","ESP","ESP.14_1","ESP",0.003307,0.005,"Islas Canarias",200,"20200909","success"
"1497",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",196,"20200910","success"
"1498",0.005732,0.006766,"Spain","ESP","ESP.14_1","ESP",0.004242,0.009615,"Islas Canarias",208,"20200911","success"
"1499",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",190,"20200912","success"
"1500",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",208,"20200913","success"
"1501",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",223,"20200914","success"
"1502",0.006552,0.005038,"Spain","ESP","ESP.14_1","ESP",0.005603,0.005051,"Islas Canarias",198,"20200915","success"
"1503",0.008898,0.006966,"Spain","ESP","ESP.14_1","ESP",0.009467,0.009901,"Islas Canarias",202,"20200916","success"
"1504",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",201,"20200917","success"
"1505",0.007254,0.006832,"Spain","ESP","ESP.14_1","ESP",0.007462,0.009709,"Islas Canarias",206,"20200918","success"
"1506",0.01175,0.008904,"Spain","ESP","ESP.14_1","ESP",0.018328,0.015544,"Islas Canarias",193,"20200919","success"
"1507",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",214,"20200920","success"
"1508",0.006129,0.00545,"Spain","ESP","ESP.14_1","ESP",0.004703,0.005464,"Islas Canarias",183,"20200921","success"
"1509",0.005758,0.005012,"Spain","ESP","ESP.14_1","ESP",0.004598,0.005025,"Islas Canarias",199,"20200922","success"
"1510",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",186,"20200923","success"
"1511",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",141,"20200924","success"
"1512",0.009264,0.007327,"Spain","ESP","ESP.16_1","ESP",0.008579,0.010417,"País Vasco",192,"20200503","success"
"1513",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",182,"20200504","success"
"1514",0.002865,0.004057,"Spain","ESP","ESP.16_1","ESP",0.001101,0.004065,"País Vasco",246,"20200505","success"
"1515",0.006949,0.007172,"Spain","ESP","ESP.16_1","ESP",0.007248,0.0125,"País Vasco",240,"20200506","success"
"1516",0.004372,0.004577,"Spain","ESP","ESP.16_1","ESP",0.002625,0.004587,"País Vasco",218,"20200507","success"
"1517",0.011666,0.010985,"Spain","ESP","ESP.16_1","ESP",0.018904,0.024876,"País Vasco",201,"20200508","success"
"1518",0.004137,0.004515,"Spain","ESP","ESP.16_1","ESP",0.002453,0.004525,"País Vasco",221,"20200509","success"
"1519",0.008267,0.007481,"Spain","ESP","ESP.16_1","ESP",0.009699,0.013043,"País Vasco",230,"20200510","success"
"1520",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",211,"20200511","success"
"1521",0.009816,0.007855,"Spain","ESP","ESP.16_1","ESP",0.011934,0.013699,"País Vasco",219,"20200512","success"
"1522",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",167,"20200513","success"
"1523",0.012083,0.008927,"Spain","ESP","ESP.16_1","ESP",0.017736,0.018018,"País Vasco",222,"20200514","success"
"1524",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",254,"20200515","success"
"1525",0.003161,0.004301,"Spain","ESP","ESP.16_1","ESP",0.001588,0.00431,"País Vasco",232,"20200516","success"
"1526",0.005751,0.005702,"Spain","ESP","ESP.16_1","ESP",0.00585,0.008097,"País Vasco",247,"20200517","success"
"1527",0.00685,0.004415,"Spain","ESP","ESP.16_1","ESP",0.007165,0.004425,"País Vasco",226,"20200518","success"
"1528",0.008688,0.007172,"Spain","ESP","ESP.16_1","ESP",0.007034,0.0125,"País Vasco",240,"20200519","success"
"1529",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",206,"20200520","success"
"1530",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",156,"20200521","success"
"1531",0.007132,0.007603,"Spain","ESP","ESP.16_1","ESP",0.005155,0.010811,"País Vasco",185,"20200522","success"
"1532",0.00647,0.005481,"Spain","ESP","ESP.16_1","ESP",0.005855,0.007782,"País Vasco",257,"20200523","success"
"1533",0.007422,0.006069,"Spain","ESP","ESP.16_1","ESP",0.009259,0.008621,"País Vasco",232,"20200524","success"
"1534",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",231,"20200525","success"
"1535",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",213,"20200526","success"
"1536",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",225,"20200527","success"
"1537",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",205,"20200528","success"
"1538",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",178,"20200529","success"
"1539",0.006488,0.005634,"Spain","ESP","ESP.16_1","ESP",0.004783,0.00565,"País Vasco",177,"20200530","success"
"1540",0.004125,0.004008,"Spain","ESP","ESP.16_1","ESP",0.001985,0.004016,"País Vasco",249,"20200531","success"
"1541",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",179,"20200601","success"
"1542",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",174,"20200602","success"
"1543",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",191,"20200603","success"
"1544",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",180,"20200604","success"
"1545",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",154,"20200605","success"
"1546",0.009474,0.009007,"Spain","ESP","ESP.16_1","ESP",0.008372,0.012821,"País Vasco",156,"20200606","success"
"1547",0.008661,0.005249,"Spain","ESP","ESP.16_1","ESP",0.00674,0.005263,"País Vasco",190,"20200607","success"
"1548",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",160,"20200608","success"
"1549",0.012599,0.009491,"Spain","ESP","ESP.16_1","ESP",0.013311,0.013514,"País Vasco",148,"20200609","success"
"1550",0.00778,0.006969,"Spain","ESP","ESP.16_1","ESP",0.003908,0.006993,"País Vasco",143,"20200610","success"
"1551",0.011295,0.010926,"Spain","ESP","ESP.16_1","ESP",0.012732,0.019108,"País Vasco",157,"20200611","success"
"1552",0.007932,0.005797,"Spain","ESP","ESP.16_1","ESP",0.007193,0.005814,"País Vasco",172,"20200612","success"
"1553",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",158,"20200613","success"
"1554",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",146,"20200614","success"
"1555",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",162,"20200615","success"
"1556",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",157,"20200616","success"
"1557",0.006987,0.00678,"Spain","ESP","ESP.16_1","ESP",0.004396,0.006803,"País Vasco",147,"20200617","success"
"1558",0.006117,0.007273,"Spain","ESP","ESP.16_1","ESP",0.003248,0.007299,"País Vasco",137,"20200618","success"
"1559",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",123,"20200619","success"
"1560",0.011123,0.010101,"Spain","ESP","ESP.16_1","ESP",0.009911,0.014388,"País Vasco",139,"20200620","success"
"1561",0.004127,0.005831,"Spain","ESP","ESP.16_1","ESP",0.001729,0.005848,"País Vasco",171,"20200621","success"
"1562",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",129,"20200622","success"
"1563",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",145,"20200623","success"
"1564",0.005322,0.005571,"Spain","ESP","ESP.16_1","ESP",0.002798,0.005587,"País Vasco",179,"20200624","success"
"1565",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",142,"20200625","success"
"1566",0.006549,0.00749,"Spain","ESP","ESP.16_1","ESP",0.002858,0.007519,"País Vasco",133,"20200626","success"
"1567",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",148,"20200627","success"
"1568",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",149,"20200628","success"
"1569",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",155,"20200629","success"
"1570",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",114,"20200630","success"
"1571",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",149,"20200701","success"
"1572",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",106,"20200702","success"
"1573",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",118,"20200703","success"
"1574",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",105,"20200704","success"
"1575",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",114,"20200705","success"
"1576",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",156,"20200706","success"
"1577",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",117,"20200708","success"
"1578",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",131,"20200709","success"
"1579",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",158,"20200710","success"
"1580",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",150,"20200711","success"
"1581",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",133,"20200712","success"
"1582",0.008712,0.00692,"Spain","ESP","ESP.16_1","ESP",0.00678,0.006944,"País Vasco",144,"20200713","success"
"1583",0.011589,0.007722,"Spain","ESP","ESP.16_1","ESP",0.010492,0.007752,"País Vasco",129,"20200714","success"
"1584",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",137,"20200715","success"
"1585",0.006777,0.006309,"Spain","ESP","ESP.16_1","ESP",0.004441,0.006329,"País Vasco",158,"20200716","success"
"1586",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",140,"20200717","success"
"1587",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",138,"20200718","success"
"1588",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",139,"20200719","success"
"1589",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",162,"20200720","success"
"1590",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",147,"20200721","success"
"1591",0.010444,0.009491,"Spain","ESP","ESP.16_1","ESP",0.010706,0.013514,"País Vasco",148,"20200722","success"
"1592",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",138,"20200723","success"
"1593",0.005978,0.007168,"Spain","ESP","ESP.16_1","ESP",0.002959,0.007194,"País Vasco",139,"20200724","success"
"1594",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",149,"20200725","success"
"1595",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",149,"20200726","success"
"1596",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",138,"20200727","success"
"1597",0.005889,0.006192,"Spain","ESP","ESP.16_1","ESP",0.003531,0.006211,"País Vasco",161,"20200728","success"
"1598",0.015925,0.006601,"Spain","ESP","ESP.16_1","ESP",0.021332,0.006623,"País Vasco",151,"20200729","success"
"1599",0.005082,0.007326,"Spain","ESP","ESP.16_1","ESP",0.002138,0.007353,"País Vasco",136,"20200730","success"
"1600",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",131,"20200731","success"
"1601",0.010103,0.007722,"Spain","ESP","ESP.16_1","ESP",0.009803,0.007752,"País Vasco",129,"20200801","success"
"1602",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",145,"20200802","success"
"1603",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",126,"20200803","success"
"1604",0.020375,0.00881,"Spain","ESP","ESP.16_1","ESP",0.035525,0.00885,"País Vasco",113,"20200804","success"
"1605",0.006434,0.00823,"Spain","ESP","ESP.16_1","ESP",0.002805,0.008264,"País Vasco",121,"20200805","success"
"1606",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",102,"20200806","success"
"1607",0.00908,0.008439,"Spain","ESP","ESP.16_1","ESP",0.007839,0.008475,"País Vasco",118,"20200807","success"
"1608",0.011112,0.010247,"Spain","ESP","ESP.16_1","ESP",0.010767,0.014599,"País Vasco",137,"20200808","success"
"1609",0.005972,0.006689,"Spain","ESP","ESP.16_1","ESP",0.002795,0.006711,"País Vasco",149,"20200809","success"
"1610",0.025726,0.013069,"Spain","ESP","ESP.16_1","ESP",0.040909,0.022901,"País Vasco",131,"20200810","success"
"1611",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",132,"20200811","success"
"1612",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",141,"20200812","success"
"1613",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",134,"20200813","success"
"1614",0.009875,0.007722,"Spain","ESP","ESP.16_1","ESP",0.006882,0.007752,"País Vasco",129,"20200814","success"
"1615",0.008645,0.00678,"Spain","ESP","ESP.16_1","ESP",0.006658,0.006803,"País Vasco",147,"20200815","success"
"1616",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",127,"20200816","success"
"1617",0.009742,0.009365,"Spain","ESP","ESP.16_1","ESP",0.009297,0.013333,"País Vasco",150,"20200817","success"
"1618",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",159,"20200818","success"
"1619",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",125,"20200819","success"
"1620",0.016971,0.011985,"Spain","ESP","ESP.16_1","ESP",0.020073,0.020979,"País Vasco",143,"20200820","success"
"1621",0.005748,0.006826,"Spain","ESP","ESP.16_1","ESP",0.002942,0.006849,"País Vasco",146,"20200821","success"
"1622",0.008949,0.010322,"Spain","ESP","ESP.16_1","ESP",0.006998,0.014706,"País Vasco",136,"20200822","success"
"1623",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",156,"20200823","success"
"1624",0.007254,0.006309,"Spain","ESP","ESP.16_1","ESP",0.005397,0.006329,"País Vasco",158,"20200824","success"
"1625",0.00715,0.00639,"Spain","ESP","ESP.16_1","ESP",0.004737,0.00641,"País Vasco",156,"20200825","success"
"1626",0.005461,0.005666,"Spain","ESP","ESP.16_1","ESP",0.002907,0.005682,"País Vasco",176,"20200826","success"
"1627",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",129,"20200827","success"
"1628",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",140,"20200828","success"
"1629",0.00909,0.007017,"Spain","ESP","ESP.16_1","ESP",0.00754,0.007042,"País Vasco",142,"20200829","success"
"1630",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",153,"20200830","success"
"1631",0.013712,0.007968,"Spain","ESP","ESP.16_1","ESP",0.017455,0.008,"País Vasco",125,"20200831","success"
"1632",0.019706,0.010398,"Spain","ESP","ESP.16_1","ESP",0.035587,0.014815,"País Vasco",135,"20200901","success"
"1633",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",131,"20200902","success"
"1634",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",130,"20200903","success"
"1635",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",114,"20200904","success"
"1636",0.011799,0.007273,"Spain","ESP","ESP.16_1","ESP",0.012615,0.007299,"País Vasco",137,"20200905","success"
"1637",0.008853,0.008583,"Spain","ESP","ESP.16_1","ESP",0.005072,0.008621,"País Vasco",116,"20200906","success"
"1638",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",132,"20200907","success"
"1639",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",131,"20200908","success"
"1640",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",122,"20200909","success"
"1641",0.008254,0.008658,"Spain","ESP","ESP.16_1","ESP",0.005182,0.008696,"País Vasco",115,"20200910","success"
"1642",0.009049,0.008299,"Spain","ESP","ESP.16_1","ESP",0.006185,0.008333,"País Vasco",120,"20200911","success"
"1643",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",112,"20200912","success"
"1644",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",137,"20200913","success"
"1645",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",146,"20200914","success"
"1646",0.014208,0.0129,"Spain","ESP","ESP.16_1","ESP",0.023512,0.026144,"País Vasco",153,"20200915","success"
"1647",0.010046,0.010101,"Spain","ESP","ESP.16_1","ESP",0.009724,0.014388,"País Vasco",139,"20200916","success"
"1648",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",131,"20200917","success"
"1649",0.022191,0.014136,"Spain","ESP","ESP.16_1","ESP",0.041266,0.024793,"País Vasco",121,"20200918","success"
"1650",0.015625,0.011223,"Spain","ESP","ESP.16_1","ESP",0.017684,0.016,"País Vasco",125,"20200919","success"
"1651",0,0,"Spain","ESP","ESP.16_1","ESP",0,0,"País Vasco",138,"20200920","success"
"1652",0.0095,0.007905,"Spain","ESP","ESP.16_1","ESP",0.008121,0.007937,"País Vasco",126,"20200921","success"
"1653",0.010819,0.010029,"Spain","ESP","ESP.16_1","ESP",0.010536,0.014286,"País Vasco",140,"20200922","success"
"1654",0.012187,0.01219,"Spain","ESP","ESP.16_1","ESP",0.011584,0.017391,"País Vasco",115,"20200923","success"
"1655",0.009769,0.011686,"Spain","ESP","ESP.16_1","ESP",0.008557,0.016667,"País Vasco",120,"20200924","success"
"1656",0.011909,0.009007,"Spain","ESP","ESP.17_1","ESP",0.015253,0.012821,"Principado de Asturias",156,"20200503","success"
"1657",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",202,"20200504","success"
"1658",0.00601,0.00551,"Spain","ESP","ESP.17_1","ESP",0.003678,0.005525,"Principado de Asturias",181,"20200505","success"
"1659",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",180,"20200506","success"
"1660",0.008033,0.007252,"Spain","ESP","ESP.17_1","ESP",0.008309,0.010309,"Principado de Asturias",194,"20200507","success"
"1661",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",184,"20200508","success"
"1662",0.006966,0.005362,"Spain","ESP","ESP.17_1","ESP",0.0065,0.005376,"Principado de Asturias",186,"20200509","success"
"1663",0.010893,0.005362,"Spain","ESP","ESP.17_1","ESP",0.015566,0.005376,"Principado de Asturias",186,"20200510","success"
"1664",0.005942,0.006154,"Spain","ESP","ESP.17_1","ESP",0.004134,0.006173,"Principado de Asturias",162,"20200511","success"
"1665",0.009267,0.0079,"Spain","ESP","ESP.17_1","ESP",0.009812,0.011236,"Principado de Asturias",178,"20200512","success"
"1666",0.01031,0.009757,"Spain","ESP","ESP.17_1","ESP",0.011843,0.017045,"Principado de Asturias",176,"20200513","success"
"1667",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",212,"20200514","success"
"1668",0.006534,0.005038,"Spain","ESP","ESP.17_1","ESP",0.005066,0.005051,"Principado de Asturias",198,"20200515","success"
"1669",0.006872,0.00637,"Spain","ESP","ESP.17_1","ESP",0.006861,0.00905,"Principado de Asturias",221,"20200516","success"
"1670",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",204,"20200517","success"
"1671",0.00993,0.008519,"Spain","ESP","ESP.17_1","ESP",0.011425,0.012121,"Principado de Asturias",165,"20200518","success"
"1672",0.006408,0.006399,"Spain","ESP","ESP.17_1","ESP",0.003929,0.009091,"Principado de Asturias",220,"20200519","success"
"1673",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",165,"20200520","success"
"1674",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",109,"20200521","success"
"1675",0.005304,0.00542,"Spain","ESP","ESP.17_1","ESP",0.002742,0.005435,"Principado de Asturias",184,"20200522","success"
"1676",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",216,"20200523","success"
"1677",0.01051,0.007178,"Spain","ESP","ESP.17_1","ESP",0.013549,0.010204,"Principado de Asturias",196,"20200524","success"
"1678",0.005077,0.004914,"Spain","ESP","ESP.17_1","ESP",0.002874,0.004926,"Principado de Asturias",203,"20200525","success"
"1679",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",178,"20200526","success"
"1680",0.0063,0.005865,"Spain","ESP","ESP.17_1","ESP",0.005,0.005882,"Principado de Asturias",170,"20200527","success"
"1681",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",184,"20200528","success"
"1682",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",162,"20200529","success"
"1683",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",171,"20200530","success"
"1684",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",211,"20200531","success"
"1685",0.007014,0.006557,"Spain","ESP","ESP.17_1","ESP",0.004214,0.006579,"Principado de Asturias",152,"20200601","success"
"1686",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",135,"20200602","success"
"1687",0.00933,0.007017,"Spain","ESP","ESP.17_1","ESP",0.007893,0.007042,"Principado de Asturias",142,"20200603","success"
"1688",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",189,"20200604","success"
"1689",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",148,"20200605","success"
"1690",0.005419,0.006557,"Spain","ESP","ESP.17_1","ESP",0.002129,0.006579,"Principado de Asturias",152,"20200606","success"
"1691",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",154,"20200607","success"
"1692",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",152,"20200608","success"
"1693",0.009255,0.009065,"Spain","ESP","ESP.17_1","ESP",0.009825,0.012903,"Principado de Asturias",155,"20200609","success"
"1694",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",144,"20200610","success"
