"","data.country","data.gid_0","data.gid_1","data.iso_code","data.region","data.sample_size","data.smoothed_ili","data.smoothed_ili_se","data.survey_date","status"
"282","Spain","ESP","ESP.2_1","ESP","Aragón",696,0.007984,0.004048,"20200913","success"
"283","Spain","ESP","ESP.2_1","ESP","Aragón",701,0.008871,0.004345,"20200914","success"
"284","Spain","ESP","ESP.2_1","ESP","Aragón",699,0.00978,0.004571,"20200915","success"
"285","Spain","ESP","ESP.2_1","ESP","Aragón",706,0.011278,0.00494,"20200916","success"
"286","Spain","ESP","ESP.2_1","ESP","Aragón",707,0.008332,0.004203,"20200917","success"
"287","Spain","ESP","ESP.2_1","ESP","Aragón",721,0.00555,0.003384,"20200918","success"
"288","Spain","ESP","ESP.2_1","ESP","Aragón",747,0.004579,0.003047,"20200919","success"
"289","Spain","ESP","ESP.2_1","ESP","Aragón",769,0.006799,0.003682,"20200920","success"
"290","Spain","ESP","ESP.2_1","ESP","Aragón",766,0.00797,0.003911,"20200921","success"
"291","Spain","ESP","ESP.2_1","ESP","Aragón",776,0.008669,0.004128,"20200922","success"
"292","Spain","ESP","ESP.2_1","ESP","Aragón",775,0.006358,0.003523,"20200923","success"
"293","Spain","ESP","ESP.2_1","ESP","Aragón",775,0.00917,0.004231,"20200924","success"
"294","Spain","ESP","ESP.3_1","ESP","Cantabria",139,0.004088,0.007219,"20200503","success"
"295","Spain","ESP","ESP.3_1","ESP","Cantabria",249,0.00237,0.004184,"20200504","success"
"296","Spain","ESP","ESP.3_1","ESP","Cantabria",333,0.001655,0.002922,"20200505","success"
"297","Spain","ESP","ESP.3_1","ESP","Cantabria",162,0.005868,0.009754,"20200507","success"
"298","Spain","ESP","ESP.3_1","ESP","Cantabria",242,0.003112,0.005173,"20200508","success"
"299","Spain","ESP","ESP.3_1","ESP","Cantabria",313,0.002192,0.003645,"20200509","success"
"300","Spain","ESP","ESP.3_1","ESP","Cantabria",415,0.001726,0.002868,"20200510","success"
"301","Spain","ESP","ESP.3_1","ESP","Cantabria",513,0.002408,0.003124,"20200511","success"
"302","Spain","ESP","ESP.3_1","ESP","Cantabria",587,0.004897,0.004037,"20200512","success"
"303","Spain","ESP","ESP.3_1","ESP","Cantabria",587,0.004583,0.003764,"20200513","success"
"304","Spain","ESP","ESP.3_1","ESP","Cantabria",602,0.005322,0.003953,"20200514","success"
"305","Spain","ESP","ESP.3_1","ESP","Cantabria",615,0.005161,0.003834,"20200515","success"
"306","Spain","ESP","ESP.3_1","ESP","Cantabria",630,0.005123,0.003806,"20200516","success"
"307","Spain","ESP","ESP.3_1","ESP","Cantabria",621,0.004873,0.00362,"20200517","success"
"308","Spain","ESP","ESP.3_1","ESP","Cantabria",599,0.004139,0.003293,"20200518","success"
"309","Spain","ESP","ESP.3_1","ESP","Cantabria",606,0.00364,0.003111,"20200519","success"
"310","Spain","ESP","ESP.3_1","ESP","Cantabria",616,0.002613,0.002617,"20200520","success"
"311","Spain","ESP","ESP.3_1","ESP","Cantabria",596,0.001769,0.002166,"20200521","success"
"312","Spain","ESP","ESP.3_1","ESP","Cantabria",584,0.001859,0.002277,"20200522","success"
"313","Spain","ESP","ESP.3_1","ESP","Cantabria",601,0.001773,0.002171,"20200523","success"
"314","Spain","ESP","ESP.3_1","ESP","Cantabria",607,0.002469,0.002604,"20200524","success"
"315","Spain","ESP","ESP.3_1","ESP","Cantabria",620,0.002407,0.002539,"20200525","success"
"316","Spain","ESP","ESP.3_1","ESP","Cantabria",623,0.000646,0.001341,"20200526","success"
"317","Spain","ESP","ESP.3_1","ESP","Cantabria",623,0.000667,0.001385,"20200527","success"
"318","Spain","ESP","ESP.3_1","ESP","Cantabria",617,0.011489,0.005458,"20200528","success"
"319","Spain","ESP","ESP.3_1","ESP","Cantabria",618,0.011649,0.005534,"20200529","success"
"320","Spain","ESP","ESP.3_1","ESP","Cantabria",593,0.01236,0.005872,"20200530","success"
"321","Spain","ESP","ESP.3_1","ESP","Cantabria",592,0.013531,0.006207,"20200531","success"
"322","Spain","ESP","ESP.3_1","ESP","Cantabria",580,0.014712,0.006749,"20200601","success"
"323","Spain","ESP","ESP.3_1","ESP","Cantabria",569,0.014568,0.006683,"20200602","success"
"324","Spain","ESP","ESP.3_1","ESP","Cantabria",548,0.015297,0.007017,"20200603","success"
"325","Spain","ESP","ESP.3_1","ESP","Cantabria",561,0.004925,0.004067,"20200604","success"
"326","Spain","ESP","ESP.3_1","ESP","Cantabria",551,0.004889,0.004038,"20200605","success"
"327","Spain","ESP","ESP.3_1","ESP","Cantabria",537,0.005304,0.004381,"20200606","success"
"328","Spain","ESP","ESP.3_1","ESP","Cantabria",514,0.003123,0.003271,"20200607","success"
"329","Spain","ESP","ESP.3_1","ESP","Cantabria",514,0.002931,0.00307,"20200608","success"
"330","Spain","ESP","ESP.3_1","ESP","Cantabria",504,0.002943,0.003083,"20200609","success"
"331","Spain","ESP","ESP.3_1","ESP","Cantabria",499,0.004995,0.003969,"20200610","success"
"332","Spain","ESP","ESP.3_1","ESP","Cantabria",485,0.002153,0.002625,"20200611","success"
"333","Spain","ESP","ESP.3_1","ESP","Cantabria",491,0.002057,0.002509,"20200612","success"
"334","Spain","ESP","ESP.3_1","ESP","Cantabria",488,0.003134,0.003016,"20200613","success"
"335","Spain","ESP","ESP.3_1","ESP","Cantabria",474,0.003453,0.003323,"20200614","success"
"336","Spain","ESP","ESP.3_1","ESP","Cantabria",455,0.003717,0.003576,"20200615","success"
"337","Spain","ESP","ESP.3_1","ESP","Cantabria",471,0.005965,0.004419,"20200616","success"
"338","Spain","ESP","ESP.3_1","ESP","Cantabria",464,0.003833,0.003575,"20200617","success"
"339","Spain","ESP","ESP.3_1","ESP","Cantabria",446,0.004974,0.004236,"20200618","success"
"340","Spain","ESP","ESP.3_1","ESP","Cantabria",437,0.005279,0.004496,"20200619","success"
"341","Spain","ESP","ESP.3_1","ESP","Cantabria",436,0.01154,0.006612,"20200620","success"
"342","Spain","ESP","ESP.3_1","ESP","Cantabria",436,0.011041,0.006326,"20200621","success"
"343","Spain","ESP","ESP.3_1","ESP","Cantabria",449,0.010068,0.005769,"20200622","success"
"344","Spain","ESP","ESP.3_1","ESP","Cantabria",431,0.007876,0.005189,"20200623","success"
"345","Spain","ESP","ESP.3_1","ESP","Cantabria",423,0.008127,0.005354,"20200624","success"
"346","Spain","ESP","ESP.3_1","ESP","Cantabria",450,0.007103,0.00493,"20200625","success"
"347","Spain","ESP","ESP.3_1","ESP","Cantabria",444,0.007363,0.00511,"20200626","success"
"348","Spain","ESP","ESP.3_1","ESP","Cantabria",438,0,0,"20200627","success"
"349","Spain","ESP","ESP.3_1","ESP","Cantabria",430,0,0,"20200628","success"
"350","Spain","ESP","ESP.3_1","ESP","Cantabria",408,0.002433,0.003279,"20200629","success"
"351","Spain","ESP","ESP.3_1","ESP","Cantabria",406,0.002332,0.003144,"20200630","success"
"352","Spain","ESP","ESP.3_1","ESP","Cantabria",414,0.002379,0.003207,"20200701","success"
"353","Spain","ESP","ESP.3_1","ESP","Cantabria",379,0.002389,0.00322,"20200702","success"
"354","Spain","ESP","ESP.3_1","ESP","Cantabria",369,0.002361,0.003183,"20200703","success"
"355","Spain","ESP","ESP.3_1","ESP","Cantabria",351,0.002416,0.003257,"20200704","success"
"356","Spain","ESP","ESP.3_1","ESP","Cantabria",342,0.002395,0.003228,"20200705","success"
"357","Spain","ESP","ESP.3_1","ESP","Cantabria",351,0.002767,0.003469,"20200706","success"
"358","Spain","ESP","ESP.3_1","ESP","Cantabria",360,0.003038,0.003809,"20200707","success"
"359","Spain","ESP","ESP.3_1","ESP","Cantabria",366,0.002809,0.003522,"20200708","success"
"360","Spain","ESP","ESP.3_1","ESP","Cantabria",372,0.002894,0.003629,"20200709","success"
"361","Spain","ESP","ESP.3_1","ESP","Cantabria",376,0.00294,0.003686,"20200710","success"
"362","Spain","ESP","ESP.3_1","ESP","Cantabria",395,0.00613,0.005207,"20200711","success"
"363","Spain","ESP","ESP.3_1","ESP","Cantabria",418,0.005859,0.004976,"20200712","success"
"364","Spain","ESP","ESP.3_1","ESP","Cantabria",418,0.003186,0.003679,"20200713","success"
"365","Spain","ESP","ESP.3_1","ESP","Cantabria",425,0.002945,0.0034,"20200714","success"
"366","Spain","ESP","ESP.3_1","ESP","Cantabria",420,0.003077,0.003552,"20200715","success"
"367","Spain","ESP","ESP.3_1","ESP","Cantabria",436,0.003023,0.00349,"20200716","success"
"368","Spain","ESP","ESP.3_1","ESP","Cantabria",432,0.003117,0.003599,"20200717","success"
"369","Spain","ESP","ESP.3_1","ESP","Cantabria",435,0,0,"20200718","success"
"370","Spain","ESP","ESP.3_1","ESP","Cantabria",436,0,0,"20200719","success"
"371","Spain","ESP","ESP.3_1","ESP","Cantabria",443,0,0,"20200720","success"
"372","Spain","ESP","ESP.3_1","ESP","Cantabria",429,0,0,"20200721","success"
"373","Spain","ESP","ESP.3_1","ESP","Cantabria",429,0,0,"20200722","success"
"374","Spain","ESP","ESP.3_1","ESP","Cantabria",405,0,0,"20200723","success"
"375","Spain","ESP","ESP.3_1","ESP","Cantabria",422,0,0,"20200724","success"
"376","Spain","ESP","ESP.3_1","ESP","Cantabria",424,0,0,"20200725","success"
"377","Spain","ESP","ESP.3_1","ESP","Cantabria",428,0,0,"20200726","success"
"378","Spain","ESP","ESP.3_1","ESP","Cantabria",426,0,0,"20200727","success"
"379","Spain","ESP","ESP.3_1","ESP","Cantabria",428,0,0,"20200728","success"
"380","Spain","ESP","ESP.3_1","ESP","Cantabria",438,0,0,"20200729","success"
"381","Spain","ESP","ESP.3_1","ESP","Cantabria",468,0.002374,0.003091,"20200730","success"
"382","Spain","ESP","ESP.3_1","ESP","Cantabria",465,0.002488,0.003239,"20200731","success"
"383","Spain","ESP","ESP.3_1","ESP","Cantabria",463,0.002357,0.003069,"20200801","success"
"384","Spain","ESP","ESP.3_1","ESP","Cantabria",473,0.00234,0.003047,"20200802","success"
"385","Spain","ESP","ESP.3_1","ESP","Cantabria",466,0.002278,0.002966,"20200803","success"
"386","Spain","ESP","ESP.3_1","ESP","Cantabria",451,0.002297,0.002991,"20200804","success"
"387","Spain","ESP","ESP.3_1","ESP","Cantabria",439,0.002328,0.003031,"20200805","success"
"388","Spain","ESP","ESP.3_1","ESP","Cantabria",428,0.000939,0.001982,"20200806","success"
"389","Spain","ESP","ESP.3_1","ESP","Cantabria",421,0.000892,0.001884,"20200807","success"
"390","Spain","ESP","ESP.3_1","ESP","Cantabria",437,0.004144,0.004044,"20200808","success"
"391","Spain","ESP","ESP.3_1","ESP","Cantabria",440,0.004164,0.004064,"20200809","success"
"392","Spain","ESP","ESP.3_1","ESP","Cantabria",459,0.004019,0.003922,"20200810","success"
"393","Spain","ESP","ESP.3_1","ESP","Cantabria",471,0.003958,0.003862,"20200811","success"
"394","Spain","ESP","ESP.3_1","ESP","Cantabria",481,0.003967,0.003871,"20200812","success"
"395","Spain","ESP","ESP.3_1","ESP","Cantabria",487,0.004053,0.003857,"20200813","success"
"396","Spain","ESP","ESP.3_1","ESP","Cantabria",499,0.003901,0.003713,"20200814","success"
"397","Spain","ESP","ESP.3_1","ESP","Cantabria",493,0.003708,0.003625,"20200815","success"
"398","Spain","ESP","ESP.3_1","ESP","Cantabria",479,0.003702,0.00362,"20200816","success"
"399","Spain","ESP","ESP.3_1","ESP","Cantabria",485,0.003623,0.003542,"20200817","success"
"400","Spain","ESP","ESP.3_1","ESP","Cantabria",499,0.003404,0.003328,"20200818","success"
"401","Spain","ESP","ESP.3_1","ESP","Cantabria",507,0.004777,0.003938,"20200819","success"
"402","Spain","ESP","ESP.3_1","ESP","Cantabria",508,0.012396,0.006215,"20200820","success"
"403","Spain","ESP","ESP.3_1","ESP","Cantabria",505,0.013451,0.006743,"20200821","success"
"404","Spain","ESP","ESP.3_1","ESP","Cantabria",511,0.011552,0.006445,"20200822","success"
"405","Spain","ESP","ESP.3_1","ESP","Cantabria",515,0.012594,0.006655,"20200823","success"
"406","Spain","ESP","ESP.3_1","ESP","Cantabria",510,0.024133,0.009515,"20200824","success"
"407","Spain","ESP","ESP.3_1","ESP","Cantabria",502,0.025652,0.010114,"20200825","success"
"408","Spain","ESP","ESP.3_1","ESP","Cantabria",496,0.022572,0.009208,"20200826","success"
"409","Spain","ESP","ESP.3_1","ESP","Cantabria",500,0.01173,0.006536,"20200827","success"
"410","Spain","ESP","ESP.3_1","ESP","Cantabria",484,0.014211,0.007078,"20200828","success"
"411","Spain","ESP","ESP.3_1","ESP","Cantabria",476,0.013226,0.006588,"20200829","success"
"412","Spain","ESP","ESP.3_1","ESP","Cantabria",466,0.012472,0.006516,"20200830","success"
"413","Spain","ESP","ESP.3_1","ESP","Cantabria",462,0.003353,0.0034,"20200831","success"
"414","Spain","ESP","ESP.3_1","ESP","Cantabria",454,0.005046,0.004176,"20200901","success"
"415","Spain","ESP","ESP.3_1","ESP","Cantabria",435,0.005348,0.004425,"20200902","success"
"416","Spain","ESP","ESP.3_1","ESP","Cantabria",410,0.005551,0.004593,"20200903","success"
"417","Spain","ESP","ESP.3_1","ESP","Cantabria",405,0.002532,0.003147,"20200904","success"
"418","Spain","ESP","ESP.3_1","ESP","Cantabria",398,0.002549,0.003168,"20200905","success"
"419","Spain","ESP","ESP.3_1","ESP","Cantabria",404,0.004473,0.004086,"20200906","success"
"420","Spain","ESP","ESP.3_1","ESP","Cantabria",382,0.004055,0.003978,"20200907","success"
"421","Spain","ESP","ESP.3_1","ESP","Cantabria",391,0.002111,0.002843,"20200908","success"
"422","Spain","ESP","ESP.3_1","ESP","Cantabria",400,0.002036,0.002742,"20200909","success"
"423","Spain","ESP","ESP.3_1","ESP","Cantabria",417,0.001952,0.002629,"20200910","success"
"424","Spain","ESP","ESP.3_1","ESP","Cantabria",422,0.001923,0.002589,"20200911","success"
"425","Spain","ESP","ESP.3_1","ESP","Cantabria",411,0.002012,0.002709,"20200912","success"
"426","Spain","ESP","ESP.3_1","ESP","Cantabria",397,0,0,"20200913","success"
"427","Spain","ESP","ESP.3_1","ESP","Cantabria",403,0,0,"20200914","success"
"428","Spain","ESP","ESP.3_1","ESP","Cantabria",399,0,0,"20200915","success"
"429","Spain","ESP","ESP.3_1","ESP","Cantabria",396,0,0,"20200916","success"
"430","Spain","ESP","ESP.3_1","ESP","Cantabria",405,0.001896,0.002824,"20200917","success"
"431","Spain","ESP","ESP.3_1","ESP","Cantabria",402,0.001923,0.002864,"20200918","success"
"432","Spain","ESP","ESP.3_1","ESP","Cantabria",409,0.001872,0.002789,"20200919","success"
"433","Spain","ESP","ESP.3_1","ESP","Cantabria",407,0.00195,0.002904,"20200920","success"
"434","Spain","ESP","ESP.3_1","ESP","Cantabria",404,0.001982,0.002952,"20200921","success"
"435","Spain","ESP","ESP.3_1","ESP","Cantabria",395,0.001969,0.002932,"20200922","success"
"436","Spain","ESP","ESP.3_1","ESP","Cantabria",395,0.001894,0.002821,"20200923","success"
"437","Spain","ESP","ESP.3_1","ESP","Cantabria",363,0.004434,0.00441,"20200924","success"
"438","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",111,0.005148,0.00969,"20200501","success"
"439","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",198,0.002586,0.004867,"20200502","success"
"440","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",464,0.005703,0.004871,"20200503","success"
"441","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",727,0.007357,0.00441,"20200504","success"
"442","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",971,0.006838,0.00347,"20200505","success"
"443","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",264,0.005861,0.005938,"20200506","success"
"444","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",537,0.00569,0.003979,"20200507","success"
"445","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",803,0.004553,0.002998,"20200508","success"
"446","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1116,0.006809,0.003056,"20200509","success"
"447","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1415,0.006618,0.002686,"20200510","success"
"448","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1687,0.005846,0.002317,"20200511","success"
"449","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1952,0.006254,0.002267,"20200512","success"
"450","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1953,0.005779,0.002161,"20200513","success"
"451","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1989,0.004905,0.001989,"20200514","success"
"452","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2029,0.005115,0.002019,"20200515","success"
"453","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2051,0.007084,0.002346,"20200516","success"
"454","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2065,0.006397,0.002229,"20200517","success"
"455","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2056,0.006314,0.002241,"20200518","success"
"456","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2095,0.00748,0.002369,"20200519","success"
"457","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2169,0.008916,0.002545,"20200520","success"
"458","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2073,0.010758,0.002852,"20200521","success"
"459","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2032,0.01136,0.002947,"20200522","success"
"460","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1990,0.009078,0.00271,"20200523","success"
"461","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1980,0.00712,0.002385,"20200524","success"
"462","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2041,0.007196,0.002364,"20200525","success"
"463","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2018,0.006481,0.002269,"20200526","success"
"464","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1983,0.005712,0.002191,"20200527","success"
"465","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2050,0.005012,0.00203,"20200528","success"
"466","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2028,0.004069,0.001847,"20200529","success"
"467","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2022,0.003493,0.001706,"20200530","success"
"468","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",2008,0.004062,0.001869,"20200531","success"
"469","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1924,0.004839,0.002063,"20200601","success"
"470","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1893,0.003951,0.001892,"20200602","success"
"471","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1819,0.00373,0.001858,"20200603","success"
"472","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1811,0.004934,0.002117,"20200604","success"
"473","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1795,0.004875,0.002091,"20200605","success"
"474","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1741,0.005423,0.002232,"20200606","success"
"475","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1688,0.004997,0.002156,"20200607","success"
"476","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1683,0.005199,0.002188,"20200608","success"
"477","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1627,0.005279,0.002221,"20200609","success"
"478","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1636,0.004338,0.002001,"20200610","success"
"479","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1608,0.003452,0.001812,"20200611","success"
"480","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1612,0.004134,0.001975,"20200612","success"
"481","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1593,0.005082,0.002205,"20200613","success"
"482","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1581,0.005492,0.002285,"20200614","success"
"483","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1574,0.004448,0.002086,"20200615","success"
"484","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1583,0.004373,0.002052,"20200616","success"
"485","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1545,0.004935,0.002217,"20200617","success"
"486","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1508,0.004544,0.002164,"20200618","success"
"487","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1468,0.003844,0.002011,"20200619","success"
"488","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1438,0.003236,0.001869,"20200620","success"
"489","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1431,0.003191,0.001882,"20200621","success"
"490","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1410,0.00342,0.001953,"20200622","success"
"491","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1444,0.003338,0.001906,"20200623","success"
"492","Spain","ESP","ESP.4_1","ESP","Castilla-La Mancha",1445,0.005641,0.002457,"20200624","success"
